bootstrap_return,bootstrap_max_drawdown
0.6337407090772738,-0.045309757023199615
0.24702435935173228,-0.054559926146098614
0.42320430334310033,-0.08641555252995414
0.18119160748535457,-0.05337141333837625
0.6460041562903136,-0.05191645394670763
0.286864997169584,-0.06615650083128732
0.2952762643679301,-0.11072274117253167
0.3074001311726753,-0.055276433989467466
0.7343654452596775,-0.04867665025192791
0.5588662207503281,-0.09391677761759354
0.33692544917096856,-0.07273719559960978
0.6454254576391028,-0.06613196771607588
0.5244708039402641,-0.05946803998371053
0.9806957487452181,-0.04245940417572369
0.5824629796834226,-0.04436877290563612
0.8290320002015128,-0.0693189244347896
0.37746824040176885,-0.07711376580485019
0.6086070695625052,-0.04695797855043138
0.3465550819088754,-0.07220410733990579
0.36195826221733296,-0.03881645788051802
0.703451542329236,-0.045347908825783434
0.669553972476121,-0.044270578482431655
0.09059281930894558,-0.08482596946006682
0.5131265152577953,-0.07898862967524667
0.40540260869039413,-0.08691104902237656
0.5287011083815698,-0.07042682682716783
0.4705138975255281,-0.047478466106994244
0.13635299726585215,-0.09686661260434493
0.41370668048685144,-0.04631629100062584
0.5578405831244679,-0.05755962572283724
0.32099499650317753,-0.04322984600762614
0.20770007127997903,-0.07936449479664864
0.4008889109831,-0.049842440369727736
0.6270679612296717,-0.04958586635141682
0.4016271471946746,-0.0791451740307968
0.32676817255494095,-0.05634130098968826
0.2922841260357145,-0.07820121719982964
0.46066282421398164,-0.05555650987795002
0.6664556883063939,-0.07581027251640615
0.6031051766860414,-0.02948353792764169
0.18531267346012514,-0.08330439754192076
0.31713346571703527,-0.04588603543464931
0.36852205866444154,-0.08495696599554214
0.47794985071115637,-0.050907405230090186
0.6892623194293481,-0.10375253856234079
0.6346752218576035,-0.032596892479935025
0.9383174521652629,-0.07689360338050899
0.2525391234729697,-0.10337145038931894
0.25356125052760814,-0.07248182874679698
0.4982386108957093,-0.0625715908335589
0.6097122572506803,-0.054667439405025386
0.10017884010766842,-0.08845206196134214
0.42492530390698513,-0.06171758754972689
0.551054570692544,-0.08483982115133082
0.625520976367216,-0.09001743890006486
0.8249889842276399,-0.04118559337408689
0.3518288559503071,-0.08126482841127358
0.5329963550713972,-0.04472784791031026
0.5959473499197683,-0.0519513177901928
0.4459153841783998,-0.03983392356152937
0.4020244420074115,-0.09385428477483038
0.3797559402702544,-0.05792526817813237
0.5855480878412416,-0.06363353450056108
0.5034938187657445,-0.09046394865264495
0.4649080598032549,-0.05222267666183922
0.7225540589460988,-0.062916571476485
0.6805966011614795,-0.07057788530844067
0.8735517639043637,-0.03234354614373758
0.5474288380697128,-0.0727697309962877
0.4949198212185071,-0.05987422775892459
0.5081479177707418,-0.05096185455115465
0.7322353532653691,-0.06232490810635116
0.33535373597914253,-0.06542629756017437
0.9945332073979778,-0.04833829202989104
0.3677093097604749,-0.09266633589260487
0.1457470514617092,-0.04881475225979803
0.3578220339321565,-0.05006545870823209
0.593041399362197,-0.07357282451895175
0.3636674090162082,-0.05993620742531036
0.7789872442946641,-0.05283691326041973
0.6002667921351676,-0.0629400536359388
0.3346840389714063,-0.08940004574877336
0.482912742273953,-0.07565852074080404
